,Date,Unix,Ticker,Debt Equity Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Difference Stocl,Difference stock
5345,2007-01-12 07:22:18,1168615338.0,vprt,0.201,37.8,0.0,1430.72998,0.0,0.0,0.0,0.0
5346,2007-05-11 12:07:03,1178910423.0,vprt,0.158,37.145,-1.7328042328042172,1505.849976,5.250466338868491,-6.983270571672708,-1.7328042328042172,-6.983270571672708
5347,2007-06-12 16:22:12,1181690532.0,vprt,0.158,38.7,2.380952380952396,1493.0,4.352325097709906,-1.9713727167575104,2.380952380952396,-1.9713727167575104
5348,2013-04-23 05:38:54,1366720734.0,vprt,109.82,39.98,5.7671957671957665,1578.780029,10.347867946403131,-4.580672179207364,5.7671957671957665,-4.580672179207364
5349,2013-05-09 21:13:23,1368159203.0,vprt,118.25,45.1,19.312169312169324,1626.670044,13.695111358468903,5.617057953700421,19.312169312169324,5.617057953700421
5350,2004-04-12 02:36:31,1081762591.0,vrsn,0.0,17.29,0.0,1145.199951,0.0,0.0,0.0,0.0
5351,2004-06-28 22:50:20,1088488220.0,vrsn,0.0,19.31,11.683053788316943,1133.349976,-1.0347516160520762,12.71780540436902,11.683053788316943,12.71780540436902
5352,2004-12-09 10:23:22,1102616602.0,vrsn,0.0,32.79,89.64719491035281,1189.23999,3.8456200562656133,85.80157485408719,89.64719491035281,85.80157485408719
5353,2006-08-15 18:32:55,1155691975.0,vrsn,0.074,17.88,3.4123770965876226,1285.579956,12.258121813349604,-8.845744716761981,3.4123770965876226,-8.845744716761981
5354,2006-11-28 13:13:32,1164748412.0,vrsn,0.074,23.03,33.19838056680163,1386.719971,21.089768628535325,12.108611938266307,33.19838056680163,12.108611938266307
5355,2007-01-24 04:35:13,1169642113.0,vrsn,0.074,22.93,32.62001156737999,1440.130005,25.753585977930232,6.866425589449758,32.62001156737999,6.866425589449758
5356,2007-02-12 06:47:08,1171291628.0,vrsn,0.074,25.73,48.814343551185665,1433.369995,25.163295173770045,23.65104837741562,48.814343551185665,23.65104837741562
5357,2007-06-18 03:43:33,1182163413.0,vrsn,0.074,29.32,69.57779063042221,1531.050049,33.69281474934327,35.884975881078944,69.57779063042221,35.884975881078944
5358,2004-09-08 02:15:47,1094634947.0,vtr,6.57,27.65,0.0,1116.27002,0.0,0.0,0.0,0.0
5359,2005-04-13 16:24:31,1113434671.0,vtr,5.262,25.56,-7.558770343580471,1173.790039,5.152876810218378,-12.711647153798848,-7.558770343580471,-12.711647153798848
5360,2005-09-06 21:28:05,1126067285.0,vtr,2.797,32.15,16.2748643761302,1233.390015,10.492084612287627,5.782779763842573,16.2748643761302,5.782779763842573
5361,2006-11-01 00:47:15,1162367235.0,vtr,2.897,38.98,40.97649186256781,1367.810059,22.53397784525289,18.442514017314924,40.97649186256781,18.442514017314924
5362,2007-03-20 18:12:16,1174439536.0,vtr,3.281,43.32,56.67269439421339,1410.939941,26.397727764828815,30.274966629384572,56.67269439421339,30.274966629384572
5363,2007-04-05 23:33:32,1175841212.0,vtr,3.281,42.4,53.34538878842676,1443.76001,29.337882782160545,24.007506006266215,53.34538878842676,24.007506006266215
5364,2013-04-22 01:36:30,1366619790.0,vtr,90.82,79.05,185.89511754068718,1562.5,39.97509312307788,145.92002441760928,185.89511754068718,145.92002441760928
5365,2013-04-30 18:29:07,1367371747.0,vtr,90.36,79.12,186.14828209764923,1597.569946,43.11680125566753,143.0314808419817,186.14828209764923,143.0314808419817
5366,2003-10-03 01:05:53,1065168353.0,vz,1.43,33.28,0.0,1029.849976,0.0,0.0,0.0,0.0
5367,2003-12-08 15:05:01,1070924701.0,vz,1.294,33.32,0.12019230769230511,1069.300049,3.830662127432042,-3.7104698197397368,0.12019230769230511,-3.7104698197397368
5368,2004-04-14 16:43:18,1081986198.0,vz,1.356,37.2,11.778846153846159,1128.170044,9.547028236275844,2.2318179175703143,11.778846153846159,2.2318179175703143
5369,2004-06-28 23:14:22,1088489662.0,vz,1.327,35.96,8.052884615384615,1133.349976,10.050007516823014,-1.9971229014383987,8.052884615384615,-1.9971229014383987
5370,2004-12-09 07:57:30,1102607850.0,vz,1.152,41.35,24.248798076923077,1189.23999,15.477012935328755,8.771785141594322,24.248798076923077,8.771785141594322
5371,2005-02-25 16:05:48,1109376348.0,vz,1.045,35.96,8.052884615384615,1211.369995,17.625870100520356,-9.57298548513574,8.052884615384615,-9.57298548513574
5372,2005-05-27 22:34:02,1117258442.0,vz,1.032,35.46,6.550480769230768,1198.780029,16.403365241230052,-9.852884471999284,6.550480769230768,-9.852884471999284
5373,2006-04-27 11:39:37,1146163177.0,vz,0.983,33.08,-0.600961538461547,1309.719971,27.175802449113228,-27.776763987574775,-0.600961538461547,-27.776763987574775
5374,2007-05-02 00:44:15,1178091855.0,vz,0.749,38.51,15.715144230769221,1495.920044,45.25611291561559,-29.54096868484637,15.715144230769221,-29.54096868484637
5375,2007-05-29 16:49:14,1180482554.0,vz,0.711,42.89,28.876201923076923,1518.109985,47.4107899576239,-18.534588034546974,28.876201923076923,-18.534588034546974
5376,2007-06-29 14:18:11,1183151891.0,vz,0.711,41.11,23.527644230769223,1503.349976,45.97757062044152,-22.449926389672296,23.527644230769223,-22.449926389672296
5377,2007-07-03 16:01:29,1183503689.0,vz,0.711,41.84,25.721153846153854,1524.869995,48.06719721669441,-22.346043370540556,25.721153846153854,-22.346043370540556
5378,2007-10-24 16:35:58,1193268958.0,vz,0.653,43.77,31.520432692307697,1515.880005,47.1942555058136,-15.673822813505904,31.520432692307697,-15.673822813505904
5379,2008-01-23 16:07:51,1201133271.0,vz,0.633,36.6,9.975961538461538,1338.599976,29.980094887141117,-20.00413334867958,9.975961538461538,-20.00413334867958
5380,2011-04-25 20:49:06,1303789746.0,vz,60.74,36.99,11.14783653846154,1335.25,29.654807119207042,-18.506970580745502,11.14783653846154,-18.506970580745502
5381,2011-09-02 15:03:39,1315001019.0,vz,59.51,35.73,7.3617788461538325,1173.969971,13.994270850961307,-6.6324920048074745,7.3617788461538325,-6.6324920048074745
5382,2012-06-20 20:46:19,1340250379.0,vz,58.35,43.3,30.108173076923062,1355.689941,31.639556497887426,-1.5313834209643638,30.108173076923062,-1.5313834209643638
5383,2012-10-24 21:51:21,1351140681.0,vz,57.0,44.23,32.90264423076922,1408.75,36.79176897897991,-3.8891247482106905,32.90264423076922,-3.8891247482106905
5384,2013-02-06 09:42:13,1360172533.0,vz,60.78,44.56,33.894230769230774,1512.119995,46.8291528124481,-12.934922043217327,33.894230769230774,-12.934922043217327
5385,2013-04-25 05:46:09,1366893969.0,vz,60.38,51.8,55.649038461538446,1585.160034,53.921451759105544,1.7275867024329017,55.649038461538446,1.7275867024329017
5386,2013-09-06 01:19:11,1378455551.0,vz,57.08,46.64,40.14423076923077,1655.170044,60.71953027845679,-20.57529950922602,40.14423076923077,-20.57529950922602
5387,2004-01-15 13:02:43,1074200563.0,wag,0.0,34.67,0.0,1132.050049,0.0,0.0,0.0,0.0
5388,2004-04-12 02:45:02,1081763102.0,wag,0.0,33.11,-4.4995673492933435,1145.199951,1.1616007624058777,-5.661168111699221,-4.4995673492933435,-5.661168111699221
5389,2004-11-30 07:01:50,1101826910.0,wag,0.0,38.46,10.931641188347271,1173.819946,3.689757094829659,7.241884093517612,10.931641188347271,7.241884093517612
5390,2005-01-12 14:20:58,1105568458.0,wag,0.0,41.67,20.19036631093164,1187.699951,4.915851737222981,15.27451457370866,20.19036631093164,15.27451457370866
5391,2005-02-07 01:45:29,1107769529.0,wag,0.0,44.17,27.401211421978655,1201.719971,6.154314649033688,21.246896772944964,27.401211421978655,21.246896772944964
5392,2011-11-08 07:04:00,1320764640.0,wag,16.23,33.14,-4.413037207960776,1275.920044,12.708801622957221,-17.121838830917998,-4.413037207960776,-17.121838830917998
5393,2011-12-29 01:16:52,1325150212.0,wag,16.36,33.28,-4.009229881742141,1263.02002,11.5692739129063,-15.57850379464844,-4.009229881742141,-15.57850379464844
5394,2012-04-18 22:01:44,1334811704.0,wag,16.15,35.51,2.422843957311786,1385.140015,22.35678238992771,-19.93393843261592,2.422843957311786,-19.93393843261592
5395,2012-07-13 17:22:36,1342225356.0,wag,15.96,30.58,-11.796942601672926,1356.780029,19.851594034955966,-31.64853663662889,-11.796942601672926,-31.64853663662889
5396,2013-04-22 02:33:44,1366623224.0,wag,33.51,49.35,42.342082492068066,1562.5,38.023932897687644,4.318149594380422,42.342082492068066,4.318149594380422
5397,2005-01-25 09:45:58,1106675158.0,wat,0.62,47.5,0.0,1168.410034,0.0,0.0,0.0,0.0
5398,2005-03-09 14:26:35,1110407195.0,wat,0.303,49.32,3.831578947368422,1207.01001,3.3036327039964437,0.5279462433719782,3.831578947368422,0.5279462433719782
5399,2008-01-24 05:10:40,1201180240.0,wat,1.998,55.27,16.357894736842113,1352.069946,15.718789350965132,0.6391053858769808,16.357894736842113,0.6391053858769808
5400,2013-04-25 00:49:05,1366876145.0,wat,80.27,92.48,94.69473684210527,1585.160034,35.668129156104115,59.02660768600116,94.69473684210527,59.02660768600116
5401,2004-08-31 09:59:59,1093971599.0,wdc,0.139,7.47,0.0,1104.23999,0.0,0.0,0.0,0.0
5402,2005-04-14 06:26:43,1113485203.0,wdc,0.11,13.26,77.51004016064257,1162.050049,5.235280330682455,72.27475982996012,77.51004016064257,72.27475982996012
5403,2005-09-09 22:15:00,1126329300.0,wdc,0.075,13.69,83.26639892904953,1241.47998,12.428456788637044,70.83794214041248,83.26639892904953,70.83794214041248
5404,2006-09-12 20:13:27,1158117207.0,wdc,0.038,16.99,127.44310575635878,1313.0,18.905311516566243,108.53779423979253,127.44310575635878,108.53779423979253
5405,2007-04-23 07:39:58,1177339198.0,wdc,0.034,17.37,132.53012048192772,1480.930054,34.11306123771155,98.41705924421618,132.53012048192772,98.41705924421618
5406,2007-05-22 16:36:40,1179877000.0,wdc,0.018,17.83,138.68808567603747,1524.119995,38.024343331380344,100.66374234465712,138.68808567603747,100.66374234465712
5407,2007-06-21 21:04:46,1182485086.0,wdc,0.018,19.24,157.5635876840696,1522.189941,37.849557594812346,119.71403008925725,157.5635876840696,119.71403008925725
5408,2007-06-22 20:31:56,1182569516.0,wdc,0.018,19.31,158.50066934404282,1502.560059,36.071875009706886,122.42879433433593,158.50066934404282,122.42879433433593
5409,2008-02-06 05:18:48,1202303928.0,wdc,0.364,28.07,275.7697456492637,1326.449951,20.123339401971847,255.64640624729185,275.7697456492637,255.64640624729185
5410,2011-09-02 16:01:15,1315004475.0,wdc,5.36,27.61,269.61178045515396,1173.969971,6.31474875312204,263.2970317020319,269.61178045515396,263.2970317020319
5411,2011-11-02 08:31:15,1320247875.0,wdc,4.6,26.5,254.75234270414995,1237.900024,12.104255887345648,242.6480868168043,254.75234270414995,242.6480868168043
5412,2012-03-29 16:40:44,1333064444.0,wdc,3.9,41.44,454.7523427041499,1403.280029,27.081073109840915,427.67126959430897,454.7523427041499,427.67126959430897
5413,2012-10-17 12:33:02,1350502382.0,wdc,28.49,36.35,386.61311914323966,1460.910034,32.30004774596145,354.31307139727824,386.61311914323966,354.31307139727824
5414,2013-03-27 07:30:42,1364394642.0,wdc,25.8,48.68,551.673360107095,1562.849976,41.53173134039457,510.1416287667005,551.673360107095,510.1416287667005
5415,2013-04-23 03:38:30,1366713510.0,wdc,25.8,50.51,576.1713520749665,1578.780029,42.974357322451255,533.1969947525153,576.1713520749665,533.1969947525153
5416,2013-04-26 15:17:53,1367014673.0,wdc,25.8,53.86,621.0174029451138,1582.23999,43.28769147366235,577.7297114714514,621.0174029451138,577.7297114714514
5417,2004-08-03 22:54:42,1091598882.0,wec,1.68,32.25,0.0,1099.689941,0.0,0.0,0.0,0.0
5418,2007-02-21 20:21:25,1172118085.0,wec,1.482,48.091,49.119379844961244,1457.630005,32.54918051487386,16.570199330087384,49.119379844961244,16.570199330087384
5419,2012-07-30 21:02:34,1343707354.0,wec,127.24,41.03,27.22480620155039,1385.300049,25.971876012640532,1.2529301889098576,27.22480620155039,1.2529301889098576
5420,2013-04-23 04:39:56,1366717196.0,wec,126.29,43.59,35.16279069767443,1578.780029,43.565924369949286,-8.403133672274855,35.16279069767443,-8.403133672274855
5421,2013-05-09 19:10:09,1368151809.0,wec,122.14,43.06,33.51937984496125,1626.670044,47.92078961100544,-14.401409766044189,33.51937984496125,-14.401409766044189
5422,2011-08-08 06:42:24,1312810944.0,wfm,0.63,58.61,0.0,1119.459961,0.0,0.0,0.0,0.0
5423,2011-12-21 05:46:01,1324475161.0,wfm,0.6,68.7,17.21549223681966,1243.719971,11.099995920264982,6.115496316554678,17.21549223681966,6.115496316554678
5424,2011-12-28 21:15:44,1325135744.0,wfm,0.6,69.49,18.563385087868955,1249.640015,11.628826267597072,6.934558820271883,18.563385087868955,6.934558820271883
5425,2011-12-30 03:37:03,1325245023.0,wfm,0.6,69.94,19.331172154922367,1257.599976,12.339879925370546,6.991292229551821,19.331172154922367,6.991292229551821
5426,2012-08-23 00:29:48,1345706988.0,wfm,0.53,97.0,65.50076778706706,1402.079956,25.24610123148478,40.25466655558228,65.50076778706706,40.25466655558228
5427,2013-04-22 02:15:19,1366622119.0,wfm,0.71,86.07,46.85207302508103,1562.5,39.5762291135663,7.275843911514734,46.85207302508103,7.275843911514734
5428,2003-12-15 02:10:26,1071483026.0,whr,1.435,67.01,0.0,1068.040039,0.0,0.0,0.0,0.0
5429,2005-01-31 19:24:36,1107228276.0,whr,1.125,67.66,0.9700044769437268,1181.27002,10.60166069298456,-9.631656216040833,0.9700044769437268,-9.631656216040833
5430,2007-02-21 20:21:46,1172118106.0,whr,0.712,94.82,41.501268467392904,1457.630005,36.47709372064094,5.024174746751967,41.501268467392904,5.024174746751967
5431,2008-02-01 02:03:28,1201860208.0,whr,0.684,85.29,27.27951052081779,1395.420044,30.652409370956175,-3.372898850138384,27.27951052081779,-3.372898850138384
5432,2011-11-03 06:06:56,1320325616.0,whr,57.9,50.84,-24.130726757200417,1261.150024,18.080781426584707,-42.21150818378513,-24.130726757200417,-42.21150818378513
5433,2012-03-19 03:13:18,1332151998.0,whr,58.2,76.84,14.669452320549167,1409.75,31.99411525058004,-17.324662930030875,14.669452320549167,-17.324662930030875
5434,2013-04-25 00:13:04,1366873984.0,whr,56.35,119.25,77.9585136546784,1585.160034,48.417660023698794,29.540853630979605,77.9585136546784,29.540853630979605
5435,2013-05-17 17:56:44,1368838604.0,whr,53.47,129.7,93.55320101477388,1667.469971,56.12429404437337,37.428906970400504,93.55320101477388,37.428906970400504
5436,2007-03-09 10:51:29,1173466289.0,win,11.682,14.57,0.0,1402.839966,0.0,0.0,0.0,0.0
5437,2008-01-23 10:53:46,1201114426.0,win,12.367,10.96,-24.776938915579954,1338.599976,-4.579281426032599,-20.197657489547353,-24.776938915579954,-20.197657489547353
5438,2009-02-03 17:42:48,1233711768.0,win,9.981,8.79,-39.67055593685656,838.51001,-40.227678828477295,0.557122891620736,-39.67055593685656,0.557122891620736
5439,2011-12-30 07:59:47,1325260787.0,win,908.05,11.85,-18.66849691146191,1257.599976,-10.353282877599456,-8.315214033862455,-18.66849691146191,-8.315214033862455
5440,2013-04-25 04:41:52,1366890112.0,win,825.19,8.71,-40.21962937542896,1585.160034,12.996497991132937,-53.21612736656189,-40.21962937542896,-53.21612736656189
5441,2004-12-10 12:25:02,1102710302.0,wlp,0.279,108.25,0.0,1188.0,0.0,0.0,0.0,0.0
5442,2005-05-27 06:49:26,1117201766.0,wlp,0.255,134.25,24.018475750577366,1198.780029,0.9074098484848495,23.111065902092516,24.018475750577366,23.111065902092516
5443,2008-03-14 18:28:03,1205544483.0,wlp,0.393,47.06,-56.52655889145496,1288.140015,8.429294191919187,-64.95585308337415,-56.52655889145496,-64.95585308337415
5444,2008-10-14 16:52:10,1224028330.0,wlp,0.46,44.72,-58.688221709006925,998.01001,-15.992423400673403,-42.69579830833352,-58.688221709006925,-42.69579830833352
5445,2009-01-12 21:20:01,1231824001.0,wlp,0.425,40.96,-62.16166281755196,870.26001,-26.74579040404041,-35.41587241351155,-62.16166281755196,-35.41587241351155
5446,2012-01-03 19:22:00,1325647320.0,wlp,45.41,67.43,-37.70900692840646,1277.060059,7.496637962962955,-45.20564489136942,-37.70900692840646,-45.20564489136942
5447,2012-06-20 21:10:53,1340251853.0,wlp,43.31,70.86,-34.54041570438799,1355.689941,14.115314898989906,-48.6557306033779,-34.54041570438799,-48.6557306033779
5448,2013-04-22 02:26:11,1366622771.0,wlp,65.3,68.71,-36.52655889145497,1562.5,31.523569023569024,-68.05012791502399,-36.52655889145497,-68.05012791502399
5449,2013-05-08 18:36:08,1368063368.0,wlp,63.15,74.56,-31.122401847575055,1632.689941,37.431813215488226,-68.55421506306328,-31.122401847575055,-68.55421506306328
5450,2012-07-06 10:23:33,1341595413.0,wm,152.58,33.27,0.0,1354.680054,0.0,0.0,0.0,0.0
5451,2013-04-23 04:13:46,1366715626.0,wm,149.18,38.53,15.81003907424105,1578.780029,16.542649634376332,-0.7326105601352815,15.81003907424105,-0.7326105601352815
5452,2013-05-09 18:29:11,1368149351.0,wm,149.63,41.24,23.955515479410874,1626.670044,20.077802813800048,3.877712665610826,23.955515479410874,3.877712665610826
5453,2004-08-16 21:28:14,1092716894.0,wmb,2.441,11.54,0.0,1079.339966,0.0,0.0,0.0,0.0
5454,2004-10-20 14:20:09,1098307209.0,wmb,2.441,12.77,10.658578856152518,1103.660034,2.253235196147642,8.405343660004876,10.658578856152518,8.405343660004876
5455,2005-04-01 16:42:18,1112398938.0,wmb,1.607,18.91,63.86481802426345,1172.920044,8.670120717090166,55.194697307173286,63.86481802426345,55.194697307173286
5456,2006-06-19 03:13:46,1150712026.0,wmb,1.254,21.69,87.95493934142117,1240.130005,14.897070808550044,73.05786853287113,87.95493934142117,73.05786853287113
5457,2007-04-10 06:19:16,1176211156.0,wmb,1.32,28.32,145.40727902946276,1448.390015,34.19219714134073,111.21508188812203,145.40727902946276,111.21508188812203
5458,2007-12-19 16:56:14,1198112174.0,wmb,1.222,35.31,205.97920277296367,1453.0,34.619308630326394,171.35989414263727,205.97920277296367,171.35989414263727
5459,2012-02-21 00:58:29,1329814709.0,wmb,101.43,29.11,152.25303292894282,1362.209961,26.207682834937295,126.04535009400553,152.25303292894282,126.04535009400553
5460,2012-06-08 15:54:37,1339196077.0,wmb,233.49,29.4,154.76603119584055,1325.660034,22.8213608093152,131.94467038652536,154.76603119584055,131.94467038652536
5461,2013-04-22 03:40:05,1366627205.0,wmb,144.55,37.27,222.96360485268636,1562.5,44.764397615199584,178.19920723748677,222.96360485268636,178.19920723748677
5462,2013-06-05 03:30:07,1370428207.0,wmb,134.83,34.46,198.61351819757368,1608.900024,49.0633233903617,149.550194807212,198.61351819757368,149.550194807212
5463,2003-10-03 01:54:38,1065171278.0,wmt,0.601,57.06,0.0,1029.849976,0.0,0.0,0.0,0.0
5464,2003-12-03 01:15:06,1070442906.0,wmt,0.601,53.02,-7.080266386260075,1064.72998,3.3869014723364037,-10.46716785859648,-7.080266386260075,-10.46716785859648
5465,2004-04-12 04:56:08,1081770968.0,wmt,0.615,56.69,-0.648440238345609,1145.199951,11.200658123819784,-11.849098362165392,-0.648440238345609,-11.849098362165392
5466,2004-06-22 12:49:46,1087933786.0,wmt,0.694,54.93,-3.7329127234490054,1134.410034,10.152940761927058,-13.885853485376064,-3.7329127234490054,-13.885853485376064
5467,2004-08-10 23:53:47,1092207227.0,wmt,0.694,52.11,-8.675078864353317,1079.040039,4.776429979739108,-13.451508844092425,-8.675078864353317,-13.451508844092425
5468,2004-10-18 20:24:43,1098156283.0,wmt,0.732,52.92,-7.255520504731862,1114.02002,8.173039370930661,-15.428559875662524,-7.255520504731862,-15.428559875662524
5469,2004-12-10 14:23:42,1102717422.0,wmt,0.75,52.77,-7.518401682439535,1188.0,15.356608019185897,-22.87500970162543,-7.518401682439535,-22.87500970162543
5470,2006-02-27 06:27:55,1141050475.0,wmt,0.73,45.45,-20.347003154574132,1294.119995,25.66102103788368,-46.00802419245781,-20.347003154574132,-46.00802419245781
5471,2006-03-01 10:23:10,1141237390.0,wmt,0.73,45.36,-20.504731861198742,1291.23999,25.38136816929926,-45.886100030498,-20.504731861198742,-45.886100030498
5472,2006-04-12 16:09:23,1144883363.0,wmt,0.73,45.76,-19.80371538731161,1288.119995,25.07841190647365,-44.88212729378526,-19.80371538731161,-44.88212729378526
5473,2006-04-13 16:35:09,1144971309.0,wmt,0.73,45.91,-19.540834209603936,1289.119995,25.175513428375325,-44.71634763797926,-19.540834209603936,-44.71634763797926
5474,2006-04-27 09:34:29,1146155669.0,wmt,0.73,45.98,-19.418156326673685,1309.719971,27.175802449113228,-46.593958775786916,-19.418156326673685,-46.593958775786916
5475,2006-06-15 22:06:48,1150434408.0,wmt,0.721,48.66,-14.721345951629871,1256.160034,21.97505105345558,-36.69639700508545,-14.721345951629871,-36.69639700508545
5476,2006-07-18 06:26:32,1153229192.0,wmt,0.721,43.02,-24.605678233438482,1236.859985,20.10098692277875,-44.70666515621723,-24.605678233438482,-44.70666515621723
5477,2006-07-18 22:24:30,1153286670.0,wmt,0.721,43.17,-24.34279705573081,1236.859985,20.10098692277875,-44.44378397850956,-24.34279705573081,-44.44378397850956
5478,2006-08-15 18:20:18,1155691218.0,wmt,0.721,44.18,-22.572730459165793,1285.579956,24.831770253884056,-47.40450071304985,-22.572730459165793,-47.40450071304985
5479,2006-08-22 11:58:47,1156273127.0,wmt,0.718,44.09,-22.730459165790393,1298.819946,26.11739343284697,-48.84785259863736,-22.730459165790393,-48.84785259863736
5480,2006-08-23 04:21:55,1156332115.0,wmt,0.718,44.07,-22.765509989484755,1292.98999,25.551295832627186,-48.316805822111945,-22.765509989484755,-48.316805822111945
5481,2006-11-07 21:35:39,1162964139.0,wmt,0.718,47.65,-16.49141254819489,1382.839966,34.275865245055854,-50.76727779325074,-16.49141254819489,-50.76727779325074
5482,2006-11-14 02:03:35,1163498615.0,wmt,0.718,46.32,-18.822292323869615,1393.219971,35.283779527902816,-54.10607185177243,-18.822292323869615,-54.10607185177243
5483,2006-11-30 23:19:04,1164957544.0,wmt,0.707,46.1,-19.20785138450754,1400.630005,36.003305106645946,-55.21115649115349,-19.20785138450754,-55.21115649115349
5484,2006-12-08 16:29:19,1165624159.0,wmt,0.707,46.46,-18.576936558009116,1409.839966,36.89760633640099,-55.474542894410106,-18.576936558009116,-55.474542894410106
5485,2006-12-13 05:29:46,1166016586.0,wmt,0.707,45.65,-19.99649491763057,1413.209961,37.224837979702016,-57.22133289733259,-19.99649491763057,-57.22133289733259
5486,2006-12-18 15:59:02,1166486342.0,wmt,0.707,46.59,-18.34910620399579,1422.47998,38.12497093265943,-56.474077136655225,-18.34910620399579,-56.474077136655225
5487,2007-01-12 08:09:14,1168618154.0,wmt,0.707,47.6,-16.579039607430776,1430.72998,38.92605848834822,-55.50509809577899,-16.579039607430776,-55.50509809577899
5488,2007-01-17 08:13:04,1169050384.0,wmt,0.707,48.31,-15.334735366281107,1430.619995,38.91537877746186,-54.25011414374297,-15.334735366281107,-54.25011414374297
5489,2007-01-22 04:07:57,1169467677.0,wmt,0.707,48.31,-15.334735366281107,1422.949951,38.17060583200908,-53.50534119829019,-15.334735366281107,-53.50534119829019
5490,2007-02-12 06:43:02,1171291382.0,wmt,0.707,47.97,-15.93059936908518,1433.369995,39.18240796269146,-55.113007331776636,-15.93059936908518,-55.113007331776636
5491,2007-02-21 03:00:42,1172055642.0,wmt,0.707,50.26,-11.917280056081324,1457.630005,41.53809185504122,-53.45537191112255,-11.917280056081324,-53.45537191112255
5492,2007-03-12 18:34:48,1173749688.0,wmt,0.634,47.22,-17.24500525762356,1406.599976,36.58299837645479,-53.82800363407835,-17.24500525762356,-53.82800363407835
5493,2007-04-19 16:54:17,1177026857.0,wmt,0.634,48.23,-15.474938661058543,1470.72998,42.81011936441509,-58.28505802547363,-15.474938661058543,-58.28505802547363
5494,2007-07-03 02:26:00,1183454760.0,wmt,0.704,48.33,-15.299684542586759,1524.869995,48.06719721669441,-63.36688175928117,-15.299684542586759,-63.36688175928117
5495,2008-01-23 15:59:28,1201132768.0,wmt,0.752,49.67,-12.951279355064846,1338.599976,29.980094887141117,-42.93137424220596,-12.951279355064846,-42.93137424220596
5496,2008-05-27 22:17:25,1211951845.0,wmt,0.76,56.4,-1.1566771819137815,1385.349976,34.51959103604427,-35.67626821795805,-1.1566771819137815,-35.67626821795805
5497,2008-10-27 11:28:55,1225132135.0,wmt,0.667,51.4,-9.919383105502986,848.919983,-17.568577677958793,7.649194572455807,-9.919383105502986,7.649194572455807
5498,2008-12-18 08:00:06,1229616006.0,wmt,0.718,55.19,-3.2772520154223703,885.2800289999999,-14.037961874944013,10.760709859521643,-3.2772520154223703,10.760709859521643
5499,2011-06-29 04:28:31,1309346911.0,wmt,81.39,52.53,-7.939011566771821,1307.410034,26.951504050916252,-34.890515617688074,-7.939011566771821,-34.890515617688074
5500,2011-09-30 03:44:39,1317379479.0,wmt,77.92,51.93,-8.990536277602528,1131.420044,9.862608182456276,-18.853144460058804,-8.990536277602528,-18.853144460058804
5501,2011-11-03 17:27:25,1320366445.0,wmt,77.92,57.26,0.3505082369435607,1261.150024,22.459586676729707,-22.109078439786146,0.3505082369435607,-22.109078439786146
5502,2012-06-20 10:12:22,1340212342.0,wmt,73.69,67.81,18.83981773571679,1355.689941,31.639556497887426,-12.799738762170637,18.83981773571679,-12.799738762170637
5503,2012-10-19 19:14:02,1350699242.0,wmt,73.66,75.53,32.369435681738516,1433.189941,39.164924445266976,-6.795488763528461,32.369435681738516,-6.795488763528461
5504,2013-01-16 07:42:48,1358350968.0,wmt,73.22,68.98,20.890290921836666,1472.630005,42.994614683566304,-22.10432376172964,20.890290921836666,-22.10432376172964
5505,2013-01-30 10:59:32,1359572372.0,wmt,73.22,69.89,22.485103399929894,1501.959961,45.84259804847537,-23.357494648545472,22.485103399929894,-23.357494648545472
5506,2013-04-22 02:26:51,1366622811.0,wmt,65.92,78.29,37.20644935155977,1562.5,51.72112797136192,-14.514678619802154,37.20644935155977,-14.514678619802154
5507,2013-05-08 21:34:35,1368074075.0,wmt,65.92,78.25,37.136347704171044,1632.689941,58.536678064650474,-21.40033036047943,37.136347704171044,-21.40033036047943
5508,2003-11-12 17:43:30,1068687810.0,wpo,0.301,752.01,0.0,1058.530029,0.0,0.0,0.0,0.0
5509,2004-08-11 00:01:34,1092207694.0,wpo,0.229,881.9,17.27237669711839,1075.790039,1.630564039482716,15.641812657635674,17.27237669711839,15.641812657635674
5510,2005-02-07 11:37:33,1107805053.0,wpo,0.219,924.0,22.870706506562414,1201.719971,13.527244204424923,9.34346230213749,22.870706506562414,9.34346230213749
5511,2005-03-09 03:01:09,1110366069.0,wpo,0.2,883.0,17.418651347721443,1207.01001,14.026997527908577,3.3916538198128663,17.418651347721443,3.3916538198128663
5512,2005-04-20 01:43:50,1113986630.0,wpo,0.2,877.0,16.62078961715935,1137.5,7.460343007425441,9.16044660973391,16.62078961715935,9.16044660973391
5513,2006-08-29 06:06:42,1156856802.0,wpo,0.154,753.96,0.2593050624326865,1304.280029,23.21615762116466,-22.95685255873197,0.2593050624326865,-22.95685255873197
5514,2007-04-09 15:24:32,1176157472.0,wpo,0.14,751.0,-0.13430672464461788,1444.609985,36.47321714290261,-36.60752386754723,-0.13430672464461788,-36.60752386754723
5515,2008-05-14 00:53:43,1210751623.0,wpo,0.151,648.75,-13.731200382973629,1408.660034,33.07700257977282,-46.80820296274645,-13.731200382973629,-46.80820296274645
5516,2010-09-29 12:01:56,1285786916.0,wpo,13.44,390.63,-48.0552120317549,1144.72998,8.143363781699579,-56.198575813454475,-48.0552120317549,-56.198575813454475
